500
(1,18)
(2,2)
(3,20)
(4,8)
(5,8)
(6,8)
(7,9)
(8,10)
(9,3)
(10,10)
(11,14)
(12,11)
(13,4)
(14,18)
(15,10)
(16,2)
(17,15)
(18,13)
(19,6)
(20,7)
(21,14)
(22,7)
(23,19)
(24,3)
(25,14)
(26,13)
(27,9)
(28,17)
(29,3)
(30,18)
(31,8)
(32,13)
(33,10)
(34,4)
(35,5)
(36,1)
(37,11)
(38,7)
(39,13)
(40,20)
(41,6)
(42,12)
(43,14)
(44,17)
(45,11)
(46,12)
(47,8)
(48,20)
(49,12)
(50,1)
(51,6)
(52,18)
(53,1)
(54,14)
(55,4)
(56,14)
(57,3)
(58,7)
(59,20)
(60,4)
(61,8)
(62,15)
(63,5)
(64,16)
(65,19)
(66,17)
(67,19)
(68,20)
(69,1)
(70,1)
(71,12)
(72,12)
(73,5)
(74,1)
(75,7)
(76,6)
(77,9)
(78,2)
(79,4)
(80,12)
(81,13)
(82,2)
(83,15)
(84,13)
(85,14)
(86,1)
(87,16)
(88,9)
(89,13)
(90,6)
(91,16)
(92,14)
(93,8)
(94,9)
(95,17)
(96,3)
(97,18)
(98,1)
(99,18)
(100,1)
(101,17)
(102,19)
(103,20)
(104,11)
(105,9)
(106,11)
(107,4)
(108,9)
(109,8)
(110,8)
(111,5)
(112,18)
(113,3)
(114,19)
(115,17)
(116,20)
(117,10)
(118,1)
(119,7)
(120,16)
(121,13)
(122,19)
(123,7)
(124,12)
(125,14)
(126,6)
(127,6)
(128,6)
(129,16)
(130,9)
(131,10)
(132,6)
(133,4)
(134,19)
(135,19)
(136,17)
(137,2)
(138,14)
(139,19)
(140,19)
(141,18)
(142,16)
(143,1)
(144,12)
(145,17)
(146,4)
(147,12)
(148,15)
(149,1)
(150,9)
(151,15)
(152,10)
(153,13)
(154,14)
(155,18)
(156,12)
(157,10)
(158,12)
(159,6)
(160,4)
(161,6)
(162,8)
(163,20)
(164,9)
(165,19)
(166,17)
(167,4)
(168,2)
(169,3)
(170,16)
(171,20)
(172,8)
(173,13)
(174,2)
(175,9)
(176,20)
(177,16)
(178,7)
(179,2)
(180,16)
(181,3)
(182,19)
(183,6)
(184,9)
(185,16)
(186,13)
(187,16)
(188,5)
(189,12)
(190,19)
(191,17)
(192,17)
(193,17)
(194,4)
(195,18)
(196,3)
(197,5)
(198,10)
(199,12)
(200,3)
(201,6)
(202,7)
(203,14)
(204,16)
(205,10)
(206,19)
(207,9)
(208,11)
(209,7)
(210,3)
(211,3)
(212,19)
(213,19)
(214,12)
(215,7)
(216,20)
(217,9)
(218,11)
(219,13)
(220,13)
(221,14)
(222,2)
(223,16)
(224,7)
(225,18)
(226,1)
(227,5)
(228,19)
(229,11)
(230,2)
(231,8)
(232,15)
(233,2)
(234,8)
(235,7)
(236,10)
(237,4)
(238,5)
(239,20)
(240,3)
(241,10)
(242,16)
(243,4)
(244,14)
(245,3)
(246,1)
(247,15)
(248,10)
(249,4)
(250,14)
(251,4)
(252,18)
(253,13)
(254,3)
(255,5)
(256,20)
(257,7)
(258,5)
(259,17)
(260,12)
(261,20)
(262,13)
(263,1)
(264,12)
(265,13)
(266,17)
(267,7)
(268,20)
(269,4)
(270,3)
(271,15)
(272,10)
(273,18)
(274,3)
(275,3)
(276,3)
(277,7)
(278,3)
(279,11)
(280,12)
(281,15)
(282,2)
(283,1)
(284,7)
(285,20)
(286,10)
(287,18)
(288,15)
(289,10)
(290,8)
(291,17)
(292,10)
(293,6)
(294,20)
(295,17)
(296,16)
(297,16)
(298,20)
(299,17)
(300,18)
(301,14)
(302,2)
(303,7)
(304,2)
(305,16)
(306,15)
(307,6)
(308,13)
(309,2)
(310,12)
(311,13)
(312,13)
(313,11)
(314,10)
(315,10)
(316,15)
(317,13)
(318,8)
(319,3)
(320,12)
(321,2)
(322,17)
(323,11)
(324,9)
(325,11)
(326,12)
(327,6)
(328,11)
(329,1)
(330,18)
(331,8)
(332,11)
(333,1)
(334,4)
(335,9)
(336,20)
(337,1)
(338,2)
(339,1)
(340,4)
(341,15)
(342,18)
(343,5)
(344,5)
(345,17)
(346,1)
(347,17)
(348,18)
(349,4)
(350,17)
(351,9)
(352,12)
(353,11)
(354,3)
(355,16)
(356,6)
(357,17)
(358,14)
(359,11)
(360,4)
(361,18)
(362,7)
(363,11)
(364,11)
(365,8)
(366,16)
(367,9)
(368,14)
(369,16)
(370,20)
(371,17)
(372,15)
(373,6)
(374,7)
(375,13)
(376,5)
(377,11)
(378,1)
(379,15)
(380,11)
(381,14)
(382,20)
(383,15)
(384,20)
(385,6)
(386,20)
(387,11)
(388,3)
(389,7)
(390,10)
(391,11)
(392,11)
(393,5)
(394,7)
(395,14)
(396,8)
(397,1)
(398,14)
(399,3)
(400,13)
(401,7)
(402,3)
(403,11)
(404,18)
(405,18)
(406,14)
(407,14)
(408,10)
(409,20)
(410,11)
(411,12)
(412,14)
(413,8)
(414,3)
(415,5)
(416,17)
(417,3)
(418,2)
(419,8)
(420,20)
(421,8)
(422,6)
(423,2)
(424,10)
(425,14)
(426,13)
(427,12)
(428,7)
(429,18)
(430,3)
(431,3)
(432,11)
(433,8)
(434,11)
(435,15)
(436,12)
(437,2)
(438,19)
(439,1)
(440,6)
(441,17)
(442,7)
(443,10)
(444,17)
(445,3)
(446,20)
(447,17)
(448,11)
(449,4)
(450,18)
(451,19)
(452,19)
(453,9)
(454,13)
(455,11)
(456,4)
(457,20)
(458,9)
(459,10)
(460,13)
(461,17)
(462,6)
(463,7)
(464,16)
(465,20)
(466,19)
(467,6)
(468,15)
(469,12)
(470,19)
(471,1)
(472,7)
(473,20)
(474,20)
(475,19)
(476,20)
(477,20)
(478,18)
(479,13)
(480,10)
(481,1)
(482,10)
(483,19)
(484,8)
(485,20)
(486,1)
(487,11)
(488,4)
(489,14)
(490,9)
(491,9)
(492,16)
(493,12)
(494,20)
(495,15)
(496,15)
(497,17)
(498,1)
(499,5)
(500,12)
