26098
(1,0.0,-0.0)
(2,1168.2138993276749,1098.272290468216)
(3,879.8854545385111,596.2271966673434)
(4,-870.7674705535173,969.5085654137656)
(5,2206.3297344811726,23.350934594869614)
(6,2267.3757492093137,-382.5105476574972)
(7,4958.848948640865,-2312.6320843528956)
(8,4553.432246094802,-192.7008078750223)
(9,-100.74260354007129,1425.741349437274)
(10,3846.0101227818523,-553.7507346896455)
(11,2461.077311424073,999.4200006807223)
(12,2411.373179213726,1440.1966899009421)
(13,2602.7396479690215,327.0242792619392)
(14,6065.016078900779,-159.6759146619588)
(15,-1686.8270371977706,1303.31573520042)
(16,234.2877104402287,736.9999738000333)
(17,6157.975037575583,109.63819767069072)
(18,2065.0009827160975,-936.1500874208286)
(19,5212.039796610479,-843.8582983063534)
(20,2129.9388198765228,226.72645542863756)
(21,-1084.9288992710644,-1220.1419300707057)
(22,1418.4024842779618,747.1187121244147)
(23,1052.6823705439456,1029.6650207284838)
(24,2249.5845609459793,1414.955441551283)
(25,2408.815695901052,-2071.339093534276)
(26,3235.1051957966993,-2017.0759693328291)
(27,6170.095284579904,-130.87642866186798)
(28,-670.7277975201141,959.7234118692577)
(29,-1722.8541934307432,-677.3994931187481)
(30,4233.07966243173,-231.17425249423832)
(31,2087.4623578982428,-424.31984007544816)
(32,2551.1452020059805,348.26251025125384)
(33,294.22177590150386,868.9883517278358)
(34,1483.5627112917136,669.7270431807265)
(35,2821.6824585322756,-1820.2609491711482)
(36,268.202163066715,94.29329779464751)
(37,-95.2940521343844,381.2874034643173)
(38,2816.2339071265887,665.9464156748727)
(39,4873.673634831095,1268.7341130143031)
(40,1796.1316500894027,1378.817090393044)
(41,2873.3880994220963,907.2394064925611)
(42,329.24817779439036,-875.771242252551)
(43,555.4186585894786,667.3919497197494)
(44,2884.5075920864474,1033.4456482343376)
(45,2960.3425320580136,-1801.802591348067)
(46,2292.3946077043656,1217.5844467580318)
(47,4065.7312978317495,-33.5808678464964)
(48,6230.251739894622,993.9714492755011)
(49,357.4916891622124,-181.02534057758749)
(50,1721.631049237796,258.41700952127576)
